CustomerID,Recency,Frequency,Monetary,AverageOrderValue,ProductVariety,Country,CustomerLifespanYears,LTV,Segment
13070.0,192,1,228.8,25.422222222222224,9,United Kingdom,0.0,0.0,0
13072.0,267,1,177.14999999999998,25.307142857142853,7,United Kingdom,0.0,0.0,0
13075.0,130,1,919.61,41.80045454545455,22,United Kingdom,0.0,0.0,0
13077.0,1,4,728.0200000000001,6.55873873873874,99,United Kingdom,1.0,26.23495495495496,3
13078.0,1,43,12432.28,32.71652631578947,96,United Kingdom,1.0,1406.810631578947,3
13079.0,4,5,220.1,36.68333333333333,2,United Kingdom,0.3726027397260274,68.34155251141553,3
13080.0,179,1,58.08,9.68,6,United Kingdom,0.0,0.0,0
13081.0,1,21,27964.48,26.356720075400567,511,United Kingdom,1.010958904109589,559.5567777103533,3
13082.0,126,10,3595.48,47.939733333333336,63,United Kingdom,0.5808219178082191,278.44447853881275,3
13083.0,4,2,303.75,16.875,15,United Kingdom,0.1945205479452054,6.565068493150685,3
13085.0,158,3,272.38,9.392413793103447,17,United Kingdom,0.3753424657534246,10.576115257439772,0
13089.0,3,118,57322.130000000005,30.93477064220184,636,United Kingdom,1.0027397260273974,3660.3037657408577,2
13090.0,9,18,8689.39,53.971366459627326,98,United Kingdom,0.9972602739726028,968.8229946396664,3
13091.0,21,2,319.82,13.325833333333334,21,United Kingdom,0.0191780821917808,0.5111278538812786,3
13092.0,71,6,459.83,17.685769230769232,19,United Kingdom,0.7890410958904109,83.72879241306639,3
13093.0,267,13,7741.47,45.53805882352941,99,United Kingdom,0.2904109589041095,171.92176728444798,0
13094.0,21,16,1708.86,56.962,4,United Kingdom,0.9506849315068492,866.4466410958904,3
13095.0,71,1,74.4,12.4,6,United Kingdom,0.0,0.0,3
13097.0,33,14,5886.12,13.531310344827586,215,United Kingdom,0.8958904109589041,169.7159965989608,3
13098.0,1,41,28658.88,47.37004958677686,163,United Kingdom,0.8657534246575342,1681.4420888939203,3
13099.0,99,1,207.36,207.36,1,United Kingdom,0.0,0.0,3
13101.0,234,1,101.19,12.64875,8,United Kingdom,0.0,0.0,0
13102.0,1,27,6336.29,20.43964516129032,141,United Kingdom,0.9945205479452056,548.8464718515245,3
13103.0,40,1,243.94,30.4925,8,United Kingdom,0.0,0.0,3
13104.0,3,6,1098.48,54.924,14,United Kingdom,0.9616438356164384,316.90395616438354,3
13106.0,129,2,59.5,29.75,1,United Kingdom,0.010958904109589,0.6520547945205479,0
13107.0,44,5,1524.0700000000004,25.401166666666672,54,United Kingdom,0.7917808219178082,100.56078310502284,3
13108.0,373,1,350.05999999999995,35.00599999999999,10,United Kingdom,0.0,0.0,0
13109.0,3,5,766.84,15.3368,41,United Kingdom,0.421917808219178,32.35434520547945,3
13110.0,31,8,1452.87,9.951164383561643,109,United Kingdom,0.7643835616438356,60.85205179208107,3
13113.0,1,40,10510.0,37.535714285714285,113,United Kingdom,1.0,1501.428571428571,3
13115.0,9,14,2205.63,16.709318181818183,92,United Kingdom,0.978082191780822,228.80321170610213,3
13116.0,117,2,485.19,15.651290322580644,30,United Kingdom,0.0575342465753424,1.800970393283252,0
13117.0,22,8,984.91,12.95934210526316,66,United Kingdom,0.958904109589041,99.41413121845711,3
13118.0,20,7,1125.0,13.71951219512195,68,United Kingdom,0.736986301369863,70.7776478449716,3
13120.0,239,1,30.6,30.6,1,United Kingdom,0.0,0.0,0
13121.0,269,2,254.73,4.806226415094339,50,United Kingdom,0.0,0.0,0
13122.0,94,2,922.39,16.77072727272727,54,United Kingdom,0.4,13.416581818181818,3
13124.0,90,3,3756.33,16.920405405405404,185,United Kingdom,0.736986301369863,37.410320992225095,3
13126.0,5,10,2056.29,14.480915492957749,124,United Kingdom,0.989041095890411,143.2222052865136,3
13127.0,78,1,259.17,17.278,15,United Kingdom,0.0,0.0,3
13130.0,94,1,64.0,32.0,2,United Kingdom,0.0,0.0,3
13131.0,23,4,1039.3000000000002,22.59347826086957,30,United Kingdom,0.4493150684931506,40.60636092912448,3
13132.0,262,1,77.3,25.766666666666666,3,United Kingdom,0.0,0.0,0
13133.0,274,2,109.8,15.685714285714289,7,United Kingdom,0.0821917808219178,2.5784735812133075,0
13134.0,73,7,1740.63,16.577428571428573,94,United Kingdom,0.4575342465753425,53.0931890410959,3
13135.0,197,1,3096.0,3096.0,1,United Kingdom,0.0,0.0,0
13136.0,50,11,2545.38,18.31208633093525,97,United Kingdom,0.863013698630137,173.8393948950429,3
13137.0,11,9,3557.96,5.1714534883720935,346,United Kingdom,0.8164383561643835,37.99955686524371,3
13138.0,22,6,962.39,15.276031746031746,31,United Kingdom,0.958904109589041,87.88949771689497,3
13139.0,16,8,5055.790000000001,29.056264367816095,132,United Kingdom,0.6657534246575343,154.754460085026,3
13140.0,108,3,422.47,9.388222222222224,40,United Kingdom,0.7068493150684931,19.908175342465757,3
13141.0,85,6,2385.8,17.54264705882353,113,United Kingdom,0.6301369863013698,66.32562449637389,3
13142.0,19,1,307.0899999999999,13.35173913043478,23,United Kingdom,0.0,0.0,3
13144.0,333,1,110.95,36.98333333333333,3,United Kingdom,0.0,0.0,0
13145.0,40,5,614.77,87.82428571428571,5,United Kingdom,0.9095890410958904,399.4200391389432,3
13146.0,26,1,228.91,13.465294117647058,16,United Kingdom,0.0,0.0,3
13147.0,10,4,712.8000000000001,178.20000000000002,1,United Kingdom,0.2438356164383561,173.8060273972603,3
13148.0,29,17,3324.62,9.77829411764706,238,United Kingdom,0.9178082191780822,152.56817808219176,3
13149.0,14,4,1676.0600000000002,19.489069767441865,76,United Kingdom,0.7506849315068493,58.52060401401721,3
13151.0,203,2,1250.3700000000003,16.671600000000005,73,United Kingdom,0.2520547945205479,8.404313424657538,0
13153.0,6,1,486.22,32.41466666666667,15,United Kingdom,0.0,0.0,3
13154.0,144,1,-611.86,-611.86,1,United Kingdom,0.0,-0.0,0
13155.0,33,4,971.7600000000002,11.432470588235295,67,United Kingdom,0.9178082191780822,41.97126188557616,3
13157.0,49,5,1721.57,19.343483146067413,69,United Kingdom,0.6794520547945205,65.7148468523934,3
13158.0,95,4,1201.06,15.203291139240504,59,United Kingdom,0.6136986301369863,37.32095578290272,3
13159.0,9,5,1371.25,11.332644628099173,114,United Kingdom,0.2904109589041095,16.455620966828935,3
13160.0,22,1,91.8,22.95,4,United Kingdom,0.0,0.0,3
13161.0,313,1,112.75,14.09375,8,United Kingdom,0.0,0.0,0
13162.0,122,5,1644.9899999999998,20.060853658536583,74,United Kingdom,0.5808219178082191,58.25891747410624,3
13165.0,46,2,1021.48,24.32095238095238,40,United Kingdom,0.8356164383561644,40.64597521200261,3
13166.0,282,2,414.7000000000001,9.873809523809523,39,United Kingdom,0.0,0.0,0
13167.0,19,4,791.3299999999999,12.174307692307693,51,United Kingdom,0.3424657534246575,16.67713382507903,3
13168.0,36,5,1290.5400000000002,10.08234375,102,United Kingdom,0.7698630136986301,38.81011772260274,3
13169.0,64,2,712.88,54.83692307692308,11,United Kingdom,0.5150684931506849,56.48954267650158,3
13170.0,27,1,108.81,3.627,29,United Kingdom,0.0,0.0,3
13171.0,8,5,426.81,8.891874999999999,37,United Kingdom,0.7972602739726027,35.44569349315068,3
13173.0,4,2,353.65000000000003,8.224418604651163,41,United Kingdom,0.9945205479452056,16.358706594456834,3
13174.0,16,3,2742.8200000000006,9.361160409556316,228,United Kingdom,0.9643835616438357,27.08324765066156,3
13176.0,46,1,481.49000000000007,7.186417910447762,66,United Kingdom,0.0,0.0,3
13177.0,65,1,282.45,16.61470588235294,17,United Kingdom,0.0,0.0,3
13178.0,26,11,5725.469999999999,21.60554716981132,95,United Kingdom,0.915068493150685,217.47611041612817,3
13182.0,45,1,121.18,11.016363636363636,11,United Kingdom,0.0,0.0,3
13183.0,8,9,3957.7800000000007,42.1040425531915,51,United Kingdom,0.8931506849315068,338.44729000291466,3
13184.0,15,12,1616.4499999999998,8.930662983425414,138,United Kingdom,0.7534246575342466,80.74298039809278,3
13185.0,268,1,71.4,71.4,1,United Kingdom,0.0,0.0,0
13186.0,40,5,1539.69,18.329642857142854,69,United Kingdom,0.2438356164383561,22.347098825831704,3
13187.0,337,1,236.02,6.378918918918918,37,United Kingdom,0.0,0.0,0
13188.0,11,1,114.6,57.3,2,United Kingdom,0.0,0.0,3
13189.0,19,2,260.67999999999995,8.988965517241377,29,United Kingdom,0.2630136986301369,4.7284421350968335,3
13192.0,95,2,911.9400000000002,14.475238095238096,57,United Kingdom,0.2986301369863013,8.645484670580561,3
13193.0,61,1,112.08,4.4832,22,United Kingdom,0.0,0.0,3
13194.0,136,1,60.7,20.23333333333333,3,United Kingdom,0.0,0.0,0
13196.0,11,4,1797.78,16.343454545454545,97,United Kingdom,0.684931506849315,44.77658779576588,3
13198.0,10,8,3384.09,14.77768558951965,200,United Kingdom,0.9616438356164384,113.68696201471556,3
13199.0,4,39,9803.96,81.69966666666666,48,United Kingdom,0.9945205479452056,3168.8278931506848,3
13200.0,19,4,870.0900000000001,18.915000000000003,42,United Kingdom,0.2931506849315068,22.179780821917813,3
13203.0,10,4,869.4599999999999,15.253684210526314,56,United Kingdom,0.6356164383561644,38.78196971881759,3
13207.0,15,2,250.26,31.2825,7,United Kingdom,0.3698630136986301,23.140479452054795,3
13208.0,59,7,1199.65,8.051342281879194,124,United Kingdom,0.684931506849315,38.60232600900983,3
13209.0,30,11,5820.16,17.690455927051673,255,United Kingdom,0.9068493150684932,176.4683562476579,3
13210.0,94,1,353.48,16.067272727272726,22,United Kingdom,0.0,0.0,3
13211.0,10,3,1095.4199999999996,19.916727272727265,45,United Kingdom,0.958904109589041,57.29469489414692,3
13212.0,9,4,779.33,5.488239436619718,128,United Kingdom,0.1424657534246575,3.1275446652517847,3
13213.0,57,6,1518.43,16.50467391304348,82,United Kingdom,0.3890410958904109,38.52597855866588,3
13216.0,268,1,333.74,66.748,5,United Kingdom,0.0,0.0,0
13217.0,122,5,133.62000000000003,19.088571428571434,3,United Kingdom,0.0931506849315068,8.890567514677107,0
13218.0,127,1,62.64,12.528,5,United Kingdom,0.0,0.0,0
13220.0,78,4,819.29,39.01380952380952,18,United Kingdom,0.4328767123287671,67.55267840834964,3
13221.0,240,2,847.4100000000001,12.839545454545457,62,United Kingdom,0.3260273972602739,8.372087173100873,0
13223.0,200,2,163.20000000000002,32.64,5,United Kingdom,0.084931506849315,5.544328767123288,0
13224.0,60,3,2150.8499999999995,19.732568807339444,101,United Kingdom,0.2493150684931507,14.758880231242928,3
13225.0,3,8,6083.04,178.91294117647058,23,United Kingdom,0.9808219178082191,1403.85387268332,3
