customer_id,pred_clv,pred_purchases,pred_avg_value,optimal_spend
12971.0,4208.203546982471,28.93973661463039,150.54428279454547,3.2837702021678616e-14
12980.0,7538.52965098423,6.007983458720036,1299.0325166001694,1.986088522840136e-14
12989.0,5452.01849355044,4.238438573611358,1331.7218640799051,5.437027858450708e-15
12990.0,-131.1015472482485,1.346297825177002,-100.81584072074374,8.09034764164661e-21
12993.0,-61.49344389598487,1.4486691650731232,-43.94623795479415,3.150236902784779e-15
12997.0,-229.0648776047341,1.2929981959181007,-183.4098638016739,1.3874969127485595e-20
12999.0,-783.4564012833645,3.898541180983157,-208.0533966244336,0.0
13000.0,-153.4201309438074,1.021473305256268,-155.49535878443012,3.891393214569594e-20
13001.0,9576.19709160256,8.980080183232177,1104.014975640977,3.308512960995333e-14
13004.0,3269.788485081023,7.696107633238912,439.8561112794639,6.4828514258500116e-15
13005.0,-242.78222478804395,2.16059016544372,-116.3339823265587,0.0
13012.0,-1298.3725514492044,2.656591602511873,-505.9838243627034,0.0
13013.0,-2210.9866224253974,1.7703452599020246,-1292.9753506055329,5.5717564354931e-21
13014.0,14815.806344741726,4.180137325612532,3669.4151227416337,5.856584974095364e-14
13015.0,-6102.793025295365,3.7552301439617177,-1682.4965637578914,0.0
13018.0,5776.879930276957,10.778260711608132,554.8898231310848,4.716307016519779e-15
13021.0,7485.453224710105,2.7024020820851216,2867.6770268424,1.5657228060825657e-14
13026.0,-158.16128750577366,1.695821015961623,-96.55667047103856,2.560237334222197e-21
13027.0,-6786.205968439938,1.9111028829185477,-3676.2502944783214,0.0
13037.0,-377.378102138754,1.9740322620705213,-197.9176624647321,0.0
13038.0,-175.5884716550334,1.526027756032874,-119.12301284518666,0.0
13047.0,4421.272457487319,3.301439568850569,1386.4558028342424,0.0
13048.0,-318.9905379365377,1.2237848529416655,-269.85770996365835,0.0
13050.0,3521.301660498256,7.389372243984811,493.3530184866981,0.0
13069.0,2566.4836737643463,9.652490695760156,275.2714796975864,0.0
13077.0,-155.4277065512686,1.0124262251823064,-158.93778473909242,8.428264034644515e-21
13078.0,4916.567714369982,8.983608727525162,566.5957331859647,2.984238405054898e-14
13081.0,28884.59325564377,3.330046566682668,8980.035485211425,3150.82803063581
13082.0,5199.758574881827,3.885577804830316,1385.4462236294469,2.4661529966017937e-14
13089.0,25469.332545477737,29.319168940285056,899.3484926307227,2019.7367675814503
13090.0,5315.507738186433,4.868654410556707,1130.3108840188702,2.8325237654576524e-14
13092.0,1905.4750288947453,2.690051824842864,733.3388918558035,0.0
13093.0,9839.407492209026,4.847742152515575,2101.316825981523,3.536403911971318e-14
13094.0,1109.9711786267435,5.744259603605641,200.0505483923236,0.0
13097.0,6562.524621397494,4.315566503008211,1574.3280574628122,3.027887326494092e-20
13098.0,12268.592967649052,10.45519850194492,1214.8553724817275,3.516649384816493e-14
13102.0,3745.1630718114175,9.82423294313071,394.6700621907493,1.1789743755007654e-21
13104.0,-70.10630603574226,1.0692473451006632,-67.87987077842143,1.9310246091246917e-15
13107.0,-255.413444978007,1.1857029427839916,-223.01288717464263,0.0
13110.0,-1632.1308688081217,2.3921975284300308,-706.3501545946615,0.0
13113.0,8649.511515196586,12.172081694605753,735.6797903133721,1.4738916182198194e-14
13117.0,925.3785829735078,4.0921678878445285,234.1143874701775,1.2985955043534741e-20
13118.0,-2490.6764015528856,2.7644272044283587,-932.7693152596236,0.0
13124.0,-769.5449731559103,1.0448145018919828,-762.5299686490135,3.6007134141091265e-21
13126.0,6196.443019511325,2.606662793363689,2461.0458824726365,4.744292277040306e-14
13133.0,-47.04855212684368,1.395608601162014,-34.901551131911745,4.6556911862103464e-15
13134.0,-2336.453093435968,4.093832605753218,-590.8661208116799,0.0
13137.0,-510.3496898458666,1.362342942381509,-387.8318859142984,0.0
13138.0,-111.72505996565296,0.9862217490273752,-117.28382569190488,2.905057038173339e-14
13139.0,-855.4308902180652,1.9241886086821751,-460.2559300325093,0.0
13141.0,-3031.679050714052,2.3374603700307715,-1342.7682675589112,0.0
13148.0,10760.164396728713,2.629955969792379,4235.771579877868,2.8031784213258832e-14
13155.0,-111.27060767066234,1.0035379579960522,-114.79124310258878,2.538442376686099e-14
13157.0,-254.27283968029468,1.448669128087584,-181.71587563417756,0.0
13162.0,-1723.027544425359,2.1083134617709858,-846.0950251829801,0.0
13168.0,-1125.201224440118,2.298023633883712,-506.9181116386665,0.0
13174.0,-388.4181475613129,0.9991521487717347,-402.4667336899189,4.883197163947031e-21
13178.0,4619.696372436036,4.315566503008213,1108.2499549596275,5.1292743135209606e-15
13183.0,-2814.2617471284952,2.108313461770945,-1381.947068409955,0.0
13184.0,2603.409102239235,5.130511195190936,525.344128155523,9.331909412985805e-21
13198.0,-4663.463962484707,1.8505190655915396,-2609.018534001113,0.0
13199.0,3520.4757257332617,12.172081694605769,299.4322672627709,2.15061287385381e-20
13208.0,-1882.690538359868,2.420538847064704,-805.2467601830846,0.0
13209.0,-5595.341520371815,1.8505190655916,-3130.366150173382,0.0
13213.0,-310.0447028705893,3.88719823924779,-82.57521813145244,0.0
13220.0,-4058.955062491601,4.264741123930197,-985.3344616711876,0.0
13221.0,-213.38448583272935,1.0448145082200715,-211.43931801599777,0.0
13223.0,-91.14680465747708,2.4900436959820165,-37.89628021373568,2.7950364141431673e-14
13225.0,18808.05386380273,2.6656868947713583,7304.606512283882,1.3840544083652136e-13
13230.0,1998.051933732485,6.621577224408276,312.39741175097515,1.7094348452870713e-14
13232.0,11857.612510425177,5.725122515656297,2144.2458212929623,4.977287530302732e-14
13238.0,-138.53760442214545,1.0400613427005905,-137.90208167343212,0.0
13240.0,-886.7642572621206,1.8175936463248832,-505.0954856412959,3.2848273156113563e-21
13246.0,4374.372042351309,4.049341893177172,1118.3902538314558,4.71050824451606e-21
13261.0,-91.55383569590624,1.578717012126265,-60.039125546009664,2.5422811757180904e-14
13263.0,4447.422253313189,14.87240149285098,309.59174128738994,0.0
13265.0,-5204.585216590473,3.0766426915716694,-1751.342814666977,0.0
13266.0,5138.697604334189,8.190928256546504,649.504318102398,2.793032356643767e-14
13267.0,2714.3805308444093,4.998017518674307,562.2572455727384,3.2722221853405456e-14
13268.0,4523.858784432435,7.480433992291387,626.100928332943,5.2767806576721875e-20
13269.0,3423.442289726021,4.145820787293183,854.8985678759076,8.231863052639225e-21
13280.0,-266.2627209877033,1.1616047370630027,-237.30893731676375,3.648842365842408e-20
13285.0,-451.78734621694025,1.5260277199754837,-306.50230400124946,0.0
13294.0,-479.2384422045892,2.101022401502607,-236.14734543048053,0.0
13301.0,-135.61033972158938,1.5059237367205045,-93.22919371345644,2.7810303448642403e-21
13305.0,3563.394238888699,2.539194842420339,1452.880682321642,5.170760972244822e-21
13309.0,-124.32867297605786,1.362342988930239,-94.48153496585552,2.8008456258198982e-14
13310.0,-296.3305204689684,1.243758138562033,-246.6621719844402,0.0
13313.0,-203.39480894328904,1.149919543120476,-183.1194658301031,2.3907181936438197e-20
13317.0,-2986.7806854087,1.876006737926344,-1648.280206798849,0.0
13319.0,5770.648001091985,6.621577224408395,902.2465678854604,5.4411456834529314e-15
13324.0,23467.09114429888,2.6778139379644426,9072.792230252246,1269.2709555257131
13327.0,8215.832754830284,2.618257576005469,3248.638031660409,8.604305546278639e-14
13330.0,-300.0695765236891,1.3077911195530738,-237.54488566866505,2.0121916904654557e-21
13334.0,-868.6789449170601,1.3871409101404109,-648.337016286535,0.0
13362.0,-699.8466233670644,1.557210682603428,-465.2834449153289,0.0
13368.0,-399.3028633014984,1.1616048934251144,-355.88205908376864,1.1293398586181979e-20
13376.0,-561.4329470423287,2.4369586700810792,-238.5128789072344,1.7361957643561076e-21
13381.0,-554.904417120062,1.4486691650731232,-396.5619749346458,0.0
13394.0,-2226.678413923195,2.420538847064676,-952.3740318699968,0.0
13397.0,-2070.018868966898,2.05529104978305,-1042.7088901262337,1.1476671678393448e-20
13405.0,-300.45334725602555,1.29299821757346,-240.56986453919427,0.0
13408.0,10567.377651996125,14.125557654521026,774.5041146826828,2.9787579318287754e-14
13410.0,-1182.624405032585,2.70943686365298,-451.88705946595405,1.6702578014664602e-20
13418.0,4433.247231531006,4.86865441055672,942.7034714572088,8.203314522873094e-24
13425.0,-671.6883209545331,1.4863425986085523,-467.8546769552788,2.8598309918312522e-21
13426.0,3077.7000373471315,3.5126704567382188,907.091264968912,1.280019075549853e-14
13437.0,-592.9044182126023,4.589514692894937,-133.74576070532495,8.519504844541624e-21
13448.0,-2543.438315183388,1.755136985183299,-1500.2799125753809,0.0
13450.0,-752.3160594874801,2.938046174166426,-265.0963932214453,0.0
13451.0,-3838.093071193295,2.1083134617709383,-1884.700836172072,0.0
13452.0,-303.8486719405045,1.7611384568669846,-178.6182972707556,0.0
13453.0,-154.6116262204813,1.5362824019655394,-104.19171714025434,0.0
13456.0,-435.1873122083676,3.4217590971735423,-131.6706252001419,0.0
13458.0,7142.921170765858,5.980526352424161,1236.5126167137194,2.6735500737245415e-14
13468.0,2909.383891343671,15.671860238188156,192.1952203337172,8.905578290914069e-17
13475.0,11572.164059455366,3.7298439826526,3212.077529874577,6.278940386452267e-14
13476.0,-484.9230191680763,1.6235628464877934,-309.2187350269847,0.0
13477.0,-2327.374077427146,2.709436863653017,-889.301982650061,0.0
13479.0,-223.35323078929545,2.4369586799781477,-94.88688213450642,0.0
13481.0,-362.1625046644881,1.974032313465055,-189.937768204276,1.2122042015981942e-20
13487.0,-135.529778223755,1.0742717159492363,-130.61188259545668,1.8017467277393182e-20
13488.0,7140.810128450396,4.182377889627524,1767.609465962963,2.707156005108351e-14
13489.0,-137.79034820802772,1.486342248951828,-95.97587452789696,0.0
13491.0,1170.2553634688454,5.645140933267887,214.61889506908,1.0180666775068814e-20
13495.0,-1490.5524773766929,1.7936583538893165,-860.3390770952045,6.86071353316886e-16
13497.0,-114.23214086506236,1.00353802896995,-117.84647176182332,0.0
13499.0,-317.1598510096375,1.774810640853667,-185.0070526453133,3.3610634338409668e-21
13502.0,-54.662640010996526,1.2505614981161306,-45.25302882686277,4.383742472300212e-15
13506.0,-92.04184335240626,0.9991521487717347,-95.3708787537911,3.2681524827187387e-14
13509.0,-1853.4741628407637,2.8413164715251664,-675.3501964545083,0.0
13523.0,-1066.438672209632,1.012426273112654,-1090.522377622757,5.844142873563416e-21
13524.0,-150.4240678139825,2.900767798226548,-53.686669917898286,0.0
13527.0,-341.83136299924143,1.2303709689247009,-287.6324858068881,0.0
13531.0,-105.65940199047782,1.0124262715756132,-108.04554022130858,3.002739557939467e-14
13533.0,-131.04482000869115,1.8028015935202144,-75.25476926477171,4.48304802116316e-21
13534.0,2979.3098166568766,8.487169491196166,363.42508063949606,9.589655545639534e-15
13538.0,-1566.2907751111447,2.3374603700308465,-693.7296182767334,0.0
13539.0,-120.12584977841652,1.3542728500214074,-91.8316534752719,0.0
13549.0,-1955.1478362715927,4.013414279366563,-504.3449925835549,7.528332610022828e-21
13552.0,18418.310261727005,3.367129575315392,5663.071673630345,1.220165974352319e-13
13564.0,-374.27743661522845,1.0035377999755324,-386.1197478735789,0.0
13571.0,5260.236986928343,5.2176365905532425,1043.7430260091146,2.8146198051419915e-14
13576.0,3615.8857672167055,6.394044736184961,585.4652656546414,2.613280921474698e-21
13590.0,-2239.675375280051,2.5097405398392487,-923.885928045548,0.0
13591.0,-333.71662446179585,1.817130738032628,-190.13136685198984,9.928047765693264e-21
13592.0,-629.9801274870347,3.300283902607118,-197.6230747403208,0.0
13593.0,-1352.6234146382712,2.0867795606515207,-671.0616646959891,2.415332545320842e-15
13599.0,4034.4963956523206,3.4037810351340174,1227.1278728891618,1.4141870292038741e-14
13606.0,-138.31962238275528,1.3384160979333806,-106.9928475743644,0.0
13610.0,-962.1632323755186,2.8216959392514225,-353.0210862472345,0.0
13611.0,-203.81088527327304,1.0448145294071771,-201.9529842780181,0.0
13614.0,-403.5623348789199,1.2044429732023991,-346.8857719228147,0.0
13623.0,4004.995225163087,3.7536292165489424,1104.6195746879662,1.4184926311334427e-14
13627.0,-1996.4758279928592,1.8846593697512972,-1096.713757913872,0.0
13629.0,8375.649352975175,3.88557780483032,2231.644334907912,6.2534465843207e-14
13630.0,8603.848418435537,4.064674623542615,2191.437390973965,1.3835783459599719e-14
13631.0,9608.734604867224,6.061025908789988,1641.2780481505908,3.6974243521280995e-14
13632.0,-3253.015483788061,3.974378382116324,-847.3815847105357,0.0
13634.0,-188.5477275213106,1.2237848496610502,-159.5064807667519,0.0
13636.0,-1616.2987124258527,2.82169593925066,-593.0257028757914,6.156445710257655e-21
13637.0,-408.65718183345945,2.6641454176144688,-158.80468566878912,0.0
13647.0,-540.3848635946899,2.436958731042528,-229.57104136595,4.9672617231005134e-20
13649.0,-88.17659463726258,1.0124262518773224,-90.16791509648084,3.114439606704419e-14
13650.0,-393.6318848990754,1.802801567414966,-226.049965960654,0.0
13652.0,-193.33712474328087,1.00353804696213,-199.45435173096092,9.075423091091686e-21
13654.0,-3915.067057691558,3.0766426915715903,-1317.4199816290925,0.0
13656.0,-147.43016342897155,1.161604935982424,-131.39837710179427,6.162586372821013e-22
13659.0,-392.3261165626184,1.271425886776563,-319.46131348259667,4.918474909942998e-21
13662.0,-324.9406449922458,1.9241886151612813,-174.831023724853,0.0
13668.0,4160.125984912251,9.95710451697744,432.54920712191546,3.3673939636176524e-14
13672.0,-86.71414140379456,1.1918843462929165,-75.32131879992335,3.2017533226368157e-14
13680.0,-1021.6468372668988,1.149919100384703,-919.8046700855692,0.0
13692.0,-21.178921314411863,2.3860897965766936,-9.189230732413256,4.532470117364532e-15
13694.0,27245.07149125505,16.445011530021826,1715.204362668277,2603.3663412281085
13695.0,2190.404075647028,7.984110004749416,284.0271329915986,0.0
13700.0,3215.738267815648,4.114369477272585,809.1695054802311,4.5395972240780775e-15
13707.0,-170.60765125919184,1.3077910435269124,-135.05860153513464,0.0
13709.0,-813.6222239572708,1.3077911252528356,-644.089945952312,0.0
13715.0,5688.122697317072,2.539194842420054,2319.183068608621,4.503766775793909e-15
13717.0,-1748.3070546400495,2.5892566059124644,-699.0443344203269,0.0
13718.0,-166.32754638830505,1.476741664510597,-116.60623042490631,0.0
13719.0,-293.47557639919955,2.4369586627416377,-124.67687405147832,0.0
13720.0,-1522.206014605636,3.5902570682219217,-438.9448832661372,0.0
13725.0,1782.2553040462726,6.725441988689931,274.35393149668084,0.0
13728.0,-1194.6566990411688,2.4062847393432527,-513.9941890402232,0.0
13731.0,-382.1974881182264,2.1605900704517147,-183.13761570332628,0.0
13735.0,-676.1294273935215,2.436958731042528,-287.2392385537193,0.0
13741.0,-348.5646275046997,2.9762953991740293,-121.24654801229818,0.0
13742.0,3195.5469965588145,7.277651571185674,454.5859962742795,6.38307368454195e-15
13743.0,-238.02111294059583,1.9241886039767595,-128.06485038647105,0.0
13748.0,-979.1365952188172,1.7551369851832748,-577.5563561754186,2.4886339145718273e-20
13750.0,-2056.0424283605,2.086779560651825,-1020.0409365454892,0.0
13752.0,9507.582344553137,5.562805044041564,1769.4502596445102,5.014676168669235e-14
13756.0,2865.414712772926,3.3887740705292884,875.4008706654342,0.0
13758.0,4709.17648225359,3.301439568850531,1476.7389078984029,4.788673599200332e-15
13767.0,6533.066354506495,14.8987089463546,453.9735354826408,3.9043801684224007e-22
13769.0,2735.9029515489665,3.3887740705292453,835.8342738892482,3.322187039279319e-14
13771.0,-742.3183050941941,2.1403624280094964,-359.0582868978244,9.930781106417265e-21
13777.0,4863.2170089934925,11.032952487186565,456.345743990268,4.6651065367516594e-14
13782.0,-121.28815446656668,1.2237848559640605,-102.60662821209702,0.0
13784.0,2579.2466740441137,5.883944017160626,453.82294561553,9.470349590959279e-21
13798.0,20179.238136953478,24.280817478358173,860.4062655892155,0.0
13802.0,-1690.6295744288027,1.3384160821430924,-1307.7340103999793,0.0
13819.0,-2475.6535824458088,2.285172117621973,-1121.5872421132833,2.4103930186046715e-21
13824.0,-2813.5127041396795,2.4062847393432394,-1210.4976951782976,0.0
13831.0,-1811.56183312399,1.785819397950135,-1050.213820703642,0.0
13837.0,-119.21671048072528,1.292998213879955,-95.45557816216592,6.808477302784573e-22
13842.0,2624.586228394131,4.200899276904163,646.8158893850258,1.3095300640229198e-20
13846.0,-153.62887527668985,1.040061319542412,-152.9241267444803,4.809149301468745e-21
13848.0,-363.9966777887115,1.012426216811111,-372.21694498462654,0.0
13854.0,4639.178870093496,12.22622473217208,392.835607613792,3.041172469634114e-21
13856.0,-2832.714132383436,6.505288553790404,-450.81492652632426,0.0
13862.0,6213.923765063974,3.068708320941721,2096.3916105236426,4.6549795242137794e-14
13865.0,-143.1561801986366,1.5362823920202788,-96.47197106266374,0.0
13869.0,-3484.6130460599697,1.8846593697511007,-1914.1844920118915,0.0
13870.0,-322.32732621999185,1.5572107647873734,-214.2948980697774,0.0
13871.0,6371.000426533836,4.58020241194913,1440.0748513360045,6.79620790865823e-15
13873.0,-86.41218284097472,1.3542728707283422,-66.05883349836284,3.690998949283366e-15
13875.0,-2734.636930711287,2.540953612327391,-1114.2048410146897,6.264757743419579e-21
13880.0,2137.740806368705,4.182377889627545,529.1683740557044,2.0216628295831573e-14
13881.0,13529.362353167926,4.499760214466612,3112.7917027759227,8.72065218571733e-14
13883.0,-903.1179701265532,2.0265268711091307,-461.37517221460513,0.0
13884.0,-54.574862266520576,1.6008256930358344,-35.29479838508054,3.0143198453224844e-15
13885.0,-240.98030889277877,3.822209470447767,-65.27233899202524,4.627084103213338e-21
13900.0,-1903.7112414180715,3.354469784219936,-587.5425086988275,3.2301328457960617e-23
13901.0,-326.1876827521334,1.2857265165309244,-262.6522102940577,0.0
13908.0,-329.8812280750536,1.6833346235466382,-202.8846777701411,1.183460473766621e-20
13911.0,3183.8670740148364,5.652822200319484,583.1116323610149,5.15502466758181e-15
13929.0,-309.1961493310251,1.230370979545628,-260.1717276202237,0.0
13941.0,-4528.07336193287,1.7627083197083917,-2659.4700469031213,0.0
13946.0,-291.14655072584543,1.8028015752269304,-167.19597705563723,0.0
13951.0,-1816.2533840396536,2.6565916025119924,-707.8051921555875,0.0
13952.0,-1650.7037996395177,2.337301185653904,-731.1669877193664,1.2019183076519867e-20
13953.0,13535.268864084792,2.778952529828057,5042.52269966263,8.801560482164672e-14
13956.0,-176.21307418544637,1.7476755948449263,-104.38531578796822,2.8024054507066637e-21
13959.0,-74.04656920697644,1.0306834901926658,-74.37752539231823,0.0
13963.0,3708.317353085342,2.595170251429725,1479.3575153722168,1.515191752842618e-20
13969.0,3226.159127643893,5.020249365047235,665.307773872844,5.8331870077192716e-15
13971.0,10720.2008724606,4.064674623542599,2730.481511078703,2.9465932690669464e-14
13975.0,-278.4732998833288,1.6833346221675525,-171.26759861536956,0.0
13982.0,-2155.9561539237784,1.8175936463248905,-1228.0194106488188,0.0
13983.0,2337.256639375129,4.20089927690419,576.0049776849816,0.0
13984.0,-1506.2973110069229,1.809544551593589,-861.7941146561308,1.5820184951084933e-15
13985.0,-3771.899943356082,3.3002839026072444,-1183.2348861419969,0.0
13988.0,-851.3398893583847,2.0087212198091247,-438.77858005175176,1.1622253123418606e-21
13993.0,10095.97250406132,3.101042264940733,3370.563991910717,2.9858912593302765e-14
13999.0,3144.8425122061194,3.4808547239510768,935.352059326687,1.1735363902060745e-14
14001.0,-578.5165117902695,0.9819856486712591,-609.9197846308136,0.0
14004.0,-524.7479926672942,1.546675787392946,-351.2477914541179,5.348503405956027e-21
14005.0,-258.1122778735329,3.0558612300476824,-87.44543411300452,0.0
14006.0,-278.28804237243975,1.33062616186286,-216.52128251848688,0.0
14009.0,-649.1794196198613,3.527346919993291,-190.5367140206408,0.0
14021.0,-349.57703471904586,1.974032282236319,-183.3372643087812,0.0
14030.0,5503.982997007642,2.6066627933637414,2186.021020339027,1.8793666300453294e-15
14031.0,7447.808627665874,7.974600501405006,966.9002584286504,3.4885023544351597e-14
14032.0,2665.403626689826,4.200899276904217,656.8751290073966,3.4197908423013774e-14
14035.0,-340.11927100718634,1.4579072282464156,-241.52575786228155,0.0
14037.0,-21.273638374599503,1.0214733339418631,-21.561394312877823,3.5237227999852805e-15
14040.0,3387.4393491928427,4.971450274485243,705.4244875406098,0.0
14045.0,-531.1454564529294,0.9819855269250992,-559.9773834783759,0.0
14047.0,-910.7340698148852,1.762708319708367,-534.9007813630043,0.0
14049.0,-1503.607411419133,1.292998219495141,-1203.9227855211568,1.6734869925926792e-15
14051.0,6184.400162163554,8.186490485754991,782.0993493546473,5.136282113480889e-14
14056.0,5190.974837293587,12.854289904429775,418.0834117504799,2.850627461570295e-14
14057.0,3098.3325423688366,4.315566503008159,743.2797793850677,1.3512436148756331e-14
14060.0,3203.415396041948,7.974600501404962,415.87845890422767,6.6651298999408e-15
14062.0,7375.264697135911,4.238438573611406,1801.498153788604,3.5866150218115643e-14
14064.0,-2969.188208099017,3.053650658445231,-1006.6545909849686,0.0
14071.0,-142.05380832240905,1.8464831622083304,-79.64703858478015,1.2895047503311783e-20
14077.0,-874.2863835668885,3.0536506584453806,-296.41246703478106,6.749203542024734e-21
14078.0,1637.9161489874753,3.3014395688505576,513.63004002929,0.0
14081.0,-290.9689716015846,0.9991521721466566,-301.49293899165303,0.0
14083.0,1278.6210102483333,2.5501959132923835,519.0753364726427,8.229857708133598e-22
14085.0,2800.716526361281,8.114620353435425,357.3247110981984,3.1616810092083104e-14
14088.0,-26078.464349436123,2.2474657911126736,-12012.987555006284,0.0
14092.0,2731.7142112657352,5.181588114561316,545.8011888095185,3.365905371170739e-14
14099.0,2450.264957698394,4.436669277842163,571.7656962685229,0.0
14101.0,30043.409415517555,3.1677983084571517,9818.695611840258,3475.6819251094657
14107.0,3629.2312671689215,3.4341972717019438,1094.0861191512995,2.4714999684245214e-21
14110.0,-5656.369629233876,3.2478207586683263,-1803.0502547268368,0.0
14112.0,-530.8140141675889,1.6958210384070176,-324.0592813658011,0.0
14114.0,-134.88391506157808,1.2044429022144236,-115.94073507338987,5.34183984688743e-21
14127.0,-108.44342242635892,1.346297763650754,-83.39196242649534,3.586036824286343e-14
14135.0,2454.0419262303344,5.6451409332687446,450.05883596165415,0.0
14146.0,-408.252278071167,1.054452413541171,-400.83324509983305,7.541312594347986e-21
14159.0,9029.165829324586,2.6536691961160592,3522.596905956292,7.727659382295864e-14
14161.0,-2152.4273507652038,1.785819397950115,-1247.8232376622664,1.619697577069065e-14
14162.0,-98.49104073799438,1.505923771254973,-67.7104719616718,3.394818068015505e-14
14163.0,-457.20217540933584,2.3136475746473355,-204.5847158953785,0.0
14167.0,-765.8525800179561,2.141460712274783,-370.2517942055706,0.0
14175.0,-625.2450824438838,1.2108219827586988,-534.6038607123768,0.0
14176.0,-1112.9809767324723,1.8015664323323188,-639.5869048254285,0.0
14180.0,3154.366729497387,11.857033114965288,275.4217628834777,1.2767791249057577e-14
14188.0,-285.69600771543867,1.3462978100890106,-219.69751033254255,0.0
14189.0,2637.852777156361,4.954139353662348,551.2447137591529,0.0
14191.0,-4821.821477781334,5.119683238105068,-975.0573016355934,0.0
14194.0,11338.388078460235,4.58020241194926,2562.88281797549,7.382651164217448e-14
14195.0,-219.6579369437233,2.0446510925452985,-111.2217680353643,4.4518532030001646e-21
14201.0,2575.9200258738906,2.690051824842904,991.3655695499796,2.9431714742484317e-21
14209.0,-2317.795641058775,2.1302964222020293,-1126.4118403416176,1.3590570328550945e-14
14210.0,3091.996364610428,3.330046566682715,961.2819134616246,1.5311342997034083e-14
14211.0,2723.0976650907246,4.964811379175702,567.8355352750142,3.698397763952845e-14
14214.0,-179.48065212020464,1.6710307903111012,-111.19756820440006,2.905188519897864e-14
14215.0,6704.968062108628,2.5837786038326467,2686.6031468392853,2.0324671333244057e-14
14217.0,1121.7979263323552,5.795135760444495,200.40710827466955,4.2524394965634445e-21
14220.0,-196.06748357482547,1.0496113369314484,-193.3922940744204,2.7146926399594183e-14
14221.0,-4077.829990985548,2.055291049783041,-2054.0825244487287,0.0
14224.0,-184.2674314157339,1.2714258815168833,-150.04434685973646,2.895479652817044e-14
14226.0,-753.3236168591909,1.774810668470348,-439.4319754877861,0.0
14227.0,18942.235849374647,4.092938150639006,4791.352916708428,1.0920838083090974e-13
14229.0,-211.6087351452996,1.1857028406922423,-184.76505433567095,2.9328969542531706e-14
