customer_id,pred_clv,pred_purchases,pred_avg_value
13268.0,4523.858784432435,7.480433992291387,626.100928332943
13269.0,3423.442289726021,4.145820787293183,854.8985678759076
13270.0,,0.21530806606252476,
13280.0,-266.2627209877033,1.1616047370630027,-237.30893731676377
13282.0,,0.6091638299183293,
13283.0,,,
13284.0,,0.25614337759286077,
13285.0,-451.78734621694025,1.5260277199754835,-306.50230400124946
13292.0,,0.3380731092183184,
13294.0,-479.23844220458915,2.101022401502607,-236.14734543048053
13295.0,,0.22219592706073701,
13299.0,,0.38039393526625837,
13300.0,,,
13301.0,-135.61033972158938,1.5059237367205043,-93.22919371345643
13304.0,,0.23062787302814453,
13305.0,3563.394238888699,2.539194842420339,1452.8806823216419
13308.0,,0.7740296224974631,
13309.0,-124.32867297605786,1.362342988930239,-94.48153496585552
13310.0,-296.33052046896836,1.243758138562033,-246.6621719844402
13313.0,-203.39480894328906,1.149919543120476,-183.1194658301031
13316.0,,0.4271855600177627,
13317.0,-2986.7806854086994,1.8760067379263439,-1648.2802067988487
13319.0,5770.648001091985,6.621577224408395,902.2465678854605
13320.0,,0.667726475514972,
13324.0,23467.091144298876,2.6778139379644426,9072.792230252246
13327.0,8215.832754830284,2.618257576005469,3248.638031660409
13328.0,,0.2765400411055375,
13329.0,,0.21530806606252476,
13330.0,-300.0695765236891,1.3077911195530738,-237.54488566866505
13334.0,-868.6789449170601,1.3871409101404109,-648.337016286535
13339.0,,0.8128518244955063,
13340.0,,0.3579870821052978,
13341.0,,0.405793021145514,
13343.0,,,
13344.0,,0.3553704742631642,
13345.0,,0.33116489000232047,
13357.0,,0.4162145892080258,
13358.0,,0.38039393526625837,
13362.0,-699.8466233670644,1.557210682603428,-465.2834449153289
13365.0,,0.6329551331541584,
13368.0,-399.3028633014984,1.1616048934251144,-355.88205908376864
13369.0,,0.21626578495830376,
13370.0,,0.21064395120092827,
13373.0,,0.3579870821052978,
13376.0,-561.4329470423287,2.4369586700810792,-238.5128789072344
13381.0,-554.904417120062,1.4486691650731232,-396.5619749346458
13382.0,,0.3477452307016739,
13384.0,,,
13385.0,,0.2574999727423512,
13389.0,,0.5295462146860406,
13391.0,,0.7740296224974631,
13394.0,-2226.678413923195,2.420538847064676,-952.3740318699969
13395.0,,,
13396.0,,0.2719004559071759,
13397.0,-2070.018868966898,2.05529104978305,-1042.7088901262337
13398.0,,0.9383562589457151,
13402.0,,0.2097352723773862,
13404.0,,0.6770245486086206,
13405.0,-300.45334725602555,1.29299821757346,-240.56986453919427
13408.0,10567.377651996123,14.125557654521026,774.5041146826828
13410.0,-1182.624405032585,2.70943686365298,-451.88705946595405
13414.0,,0.3120363457284708,
13417.0,,0.7501447677074026,
13418.0,4433.247231531006,4.86865441055672,942.7034714572087
13420.0,,,
13421.0,,0.32453334368965486,
13425.0,-671.6883209545331,1.4863425986085523,-467.85467695527876
13426.0,3077.7000373471315,3.5126704567382188,907.0912649689121
13427.0,,0.6498760302322825,
13435.0,,0.99602622948671,
13437.0,-592.9044182126023,4.589514692894937,-133.74576070532495
13439.0,,0.42346486656558485,
13448.0,-2543.4383151833877,1.755136985183299,-1500.2799125753809
13450.0,-752.3160594874801,2.938046174166426,-265.0963932214453
13451.0,-3838.093071193295,2.1083134617709383,-1884.7008361720718
13452.0,-303.8486719405045,1.7611384568669846,-178.6182972707556
13453.0,-154.6116262204813,1.5362824019655394,-104.19171714025434
13455.0,,0.21530806606252476,
13456.0,-435.1873122083676,3.4217590971735423,-131.6706252001419
13458.0,7142.921170765858,5.980526352424161,1236.5126167137194
13461.0,,,
13462.0,,0.4348266023813169,
13466.0,,,
13468.0,2909.383891343671,15.671860238188156,192.1952203337172
13473.0,,0.25347262212805505,
13474.0,,0.5074388236445402,
13475.0,11572.164059455366,3.7298439826526004,3212.077529874577
13476.0,-484.9230191680763,1.6235628464877934,-309.2187350269847
13477.0,-2327.374077427146,2.709436863653017,-889.301982650061
13479.0,-223.35323078929542,2.4369586799781473,-94.88688213450642
13481.0,-362.1625046644881,1.974032313465055,-189.937768204276
13482.0,,0.5295462146860406,
13484.0,,0.4822715990266989,
13485.0,,0.5238407231217364,
13487.0,-135.529778223755,1.0742717159492363,-130.61188259545668
13488.0,7140.810128450396,4.182377889627524,1767.609465962963
13489.0,-137.79034820802772,1.486342248951828,-95.97587452789696
13491.0,1170.2553634688454,5.645140933267887,214.61889506908
13494.0,,0.28463483927335304,
13495.0,-1490.5524773766929,1.7936583538893165,-860.3390770952045
13496.0,,0.22219592706073701,
13497.0,-114.23214086506236,1.00353802896995,-117.84647176182331
13499.0,-317.1598510096375,1.774810640853667,-185.00705264531334
13502.0,-54.662640010996526,1.2505614981161306,-45.253028826862774
13506.0,-92.04184335240626,0.9991521487717349,-95.3708787537911
13508.0,,0.47289010827966477,
13509.0,-1853.4741628407633,2.8413164715251664,-675.3501964545083
13510.0,,,
13512.0,,0.405793021145514,
13515.0,,0.4551810943838954,
13516.0,,0.49706317587830057,
13517.0,,,
13523.0,-1066.438672209632,1.0124262731126539,-1090.522377622757
13524.0,-150.4240678139825,2.900767798226548,-53.686669917898286
13525.0,,0.4509591610486739,
13527.0,-341.83136299924143,1.2303709689247009,-287.6324858068881
13529.0,,0.761900049099269,
13531.0,-105.65940199047782,1.0124262715756132,-108.04554022130858
13533.0,-131.04482000869115,1.8028015935202144,-75.25476926477171
13534.0,2979.3098166568766,8.487169491196166,363.42508063949606
13538.0,-1566.2907751111447,2.3374603700308465,-693.7296182767334
13539.0,-120.12584977841651,1.3542728500214074,-91.8316534752719
13544.0,,0.4871033298050205,
13546.0,,0.8128518244955063,
13548.0,,0.47289010827966477,
13549.0,-1955.1478362715927,4.013414279366563,-504.3449925835549
13551.0,,0.2719004559071759,
13552.0,18418.310261727005,3.367129575315392,5663.071673630345
13555.0,,0.7994855024274276,
13557.0,,0.3477452307016739,
13561.0,,0.6498760302322825,
13562.0,,0.4638666438351381,
13564.0,-374.27743661522845,1.0035377999755324,-386.1197478735789
13565.0,,0.2508569867966438,
13568.0,,,
13569.0,,0.2143587921597499,
13570.0,,0.47289010827966477,
13571.0,5260.236986928343,5.2176365905532425,1043.7430260091146
13572.0,,0.7501447677074026,
13573.0,,0.43097221536148145,
13575.0,,,
13576.0,3615.8857672167055,6.394044736184961,585.4652656546414
13577.0,,0.4822715990266989,
13579.0,,0.21248513643998732,
13581.0,,0.2880070217653025,
13584.0,,0.2932178245801149,
13588.0,,0.42346486656558485,
13589.0,,,
13590.0,-2239.675375280051,2.5097405398392487,-923.885928045548
13591.0,-333.71662446179585,1.817130738032628,-190.13136685198984
13592.0,-629.9801274870347,3.300283902607118,-197.6230747403208
13593.0,-1352.6234146382712,2.0867795606515207,-671.0616646959891
13599.0,4034.4963956523206,3.4037810351340174,1227.1278728891618
13600.0,,0.2829781885308211,
13601.0,,0.6865852293396938,
13606.0,-138.31962238275528,1.3384160979333806,-106.9928475743644
13610.0,-962.1632323755186,2.8216959392514225,-353.0210862472345
13611.0,-203.81088527327304,1.0448145294071771,-201.9529842780181
13614.0,-403.5623348789199,1.2044429732023993,-346.8857719228147
13615.0,,0.27342958935012507,
13617.0,,,
13618.0,,,
13623.0,4004.995225163087,3.7536292165489424,1104.6195746879662
13626.0,,0.4348266023813169,
13627.0,-1996.4758279928592,1.8846593697512974,-1096.7137579138719
13629.0,8375.649352975175,3.8855778048303202,2231.6443349079113
13630.0,8603.848418435537,4.064674623542615,2191.437390973965
13631.0,9608.734604867223,6.061025908789988,1641.2780481505908
13632.0,-3253.015483788061,3.974378382116324,-847.3815847105357
13634.0,-188.5477275213106,1.2237848496610502,-159.5064807667519
13636.0,-1616.2987124258527,2.82169593925066,-593.0257028757914
13637.0,-408.65718183345945,2.6641454176144688,-158.80468566878912
13642.0,,0.6498760302322825,
13643.0,,,
13647.0,-540.3848635946899,2.4369587310425276,-229.57104136595
13649.0,-88.17659463726258,1.0124262518773224,-90.16791509648084
13650.0,-393.63188489907543,1.802801567414966,-226.049965960654
13652.0,-193.33712474328087,1.00353804696213,-199.45435173096095
13654.0,-3915.067057691558,3.0766426915715903,-1317.4199816290925
13655.0,,0.4822715990266989,
13656.0,-147.43016342897155,1.161604935982424,-131.39837710179427
13657.0,,0.7994855024274276,
13658.0,,0.761900049099269,
13659.0,-392.32611656261844,1.271425886776563,-319.46131348259667
13662.0,-324.9406449922458,1.9241886151612815,-174.831023724853
13663.0,,,
13666.0,,0.33116489000232047,
13668.0,4160.125984912251,9.95710451697744,432.54920712191546
13672.0,-86.71414140379456,1.1918843462929165,-75.32131879992335
13675.0,,0.3380731092183184,
13680.0,-1021.6468372668987,1.1499191003847027,-919.8046700855693
13682.0,,,
13684.0,,0.3357385666307622,
13686.0,,,
13692.0,-21.178921314411866,2.3860897965766936,-9.189230732413256
13694.0,27245.071491255054,16.445011530021826,1715.204362668277
13695.0,2190.4040756470276,7.984110004749416,284.0271329915986
13700.0,3215.738267815648,4.114369477272585,809.1695054802311
13703.0,,0.27342958935012507,
13705.0,,0.20883439962277253,
13706.0,,0.3004661186786151,
13707.0,-170.60765125919184,1.3077910435269124,-135.05860153513464
13708.0,,0.3716701991382874,
13709.0,-813.6222239572708,1.3077911252528356,-644.089945952312
13711.0,,0.6248208667060731,
13712.0,,0.4594828272972229,
13715.0,5688.122697317072,2.539194842420054,2319.183068608621
13716.0,,0.37744087401588533,
13717.0,-1748.3070546400495,2.5892566059124644,-699.0443344203269
13718.0,-166.32754638830505,1.476741664510597,-116.60623042490633
13719.0,-293.47557639919955,2.4369586627416377,-124.67687405147832
13720.0,-1522.206014605636,3.5902570682219217,-438.9448832661372
13722.0,,0.34284096681579984,
13723.0,,0.6329551331541584,
13725.0,1782.2553040462726,6.725441988689931,274.35393149668084
13728.0,-1194.6566990411688,2.4062847393432527,-513.9941890402232
13731.0,-382.1974881182264,2.1605900704517147,-183.13761570332628
13735.0,-676.1294273935215,2.4369587310425276,-287.2392385537193
13736.0,,0.405793021145514,
13737.0,,0.8128518244955063,
13740.0,,0.4871033298050205,
13741.0,-348.5646275046997,2.9762953991740293,-121.24654801229818
13742.0,3195.5469965588145,7.277651571185674,454.5859962742795
13743.0,-238.02111294059583,1.9241886039767593,-128.06485038647105
13744.0,,0.3202579201898546,
13747.0,,0.20883439962277253,
13748.0,-979.1365952188171,1.7551369851832748,-577.5563561754186
13750.0,-2056.0424283605,2.086779560651825,-1020.0409365454892
13751.0,,0.3289244650293475,
13752.0,9507.582344553137,5.562805044041564,1769.4502596445102
13753.0,,0.33116489000232047,
13754.0,,0.27497601936928606,
13756.0,2865.414712772926,3.3887740705292884,875.4008706654342
13758.0,4709.17648225359,3.301439568850531,1476.7389078984027
13760.0,,0.41980842634574117,
13761.0,,,
13762.0,,0.6248208667060731,
13764.0,,0.24703320822442618,
13767.0,6533.066354506495,14.8987089463546,453.97353548264084
13769.0,2735.9029515489665,3.3887740705292453,835.8342738892482
13771.0,-742.3183050941941,2.1403624280094964,-359.05828689782436
13772.0,,0.49203285561031207,
13777.0,4863.2170089934925,11.032952487186565,456.345743990268
13780.0,,,
13781.0,,0.44274597291336426,
13782.0,-121.28815446656667,1.2237848559640603,-102.60662821209702
13784.0,2579.2466740441137,5.883944017160626,453.82294561553
13786.0,,0.2143587921597499,
13787.0,,0.21723206204395654,
13791.0,,,
13792.0,,0.33116489000232047,
13798.0,20179.238136953474,24.280817478358173,860.4062655892155
13799.0,,0.3160936813540682,
13800.0,,0.2880070217653025,
13802.0,-1690.6295744288027,1.3384160821430924,-1307.7340103999793
13803.0,,0.42346486656558485,
13804.0,,0.32671415057860126,
13807.0,,0.2143587921597499,
13819.0,-2475.6535824458088,2.285172117621973,-1121.5872421132833
13821.0,,0.40243418068756037,
13824.0,-2813.5127041396795,2.4062847393432394,-1210.4976951782976
13826.0,,,
13831.0,-1811.56183312399,1.7858193979501347,-1050.213820703642
13835.0,,0.6498760302322825,
13837.0,-119.21671048072528,1.292998213879955,-95.45557816216593
13838.0,,0.21248513643998732,
13841.0,,0.4348266023813169,
13842.0,2624.586228394131,4.200899276904163,646.8158893850258
13846.0,-153.62887527668983,1.040061319542412,-152.9241267444803
13848.0,-363.9966777887115,1.0124262168111107,-372.21694498462654
13849.0,,,
13851.0,,0.3289244650293475,
13854.0,4639.178870093496,12.226224732172081,392.835607613792
13856.0,-2832.7141323834358,6.505288553790404,-450.81492652632426
13859.0,,0.2616573683393573,
13862.0,6213.923765063974,3.068708320941721,2096.3916105236426
13863.0,,0.4551810943838954,
13865.0,-143.1561801986366,1.5362823920202788,-96.47197106266374
13867.0,,0.6248208667060731,
13869.0,-3484.6130460599697,1.8846593697511012,-1914.1844920118913
13870.0,-322.32732621999185,1.5572107647873734,-214.2948980697774
13871.0,6371.000426533836,4.58020241194913,1440.0748513360045
13873.0,-86.41218284097472,1.3542728707283422,-66.05883349836284
13874.0,,0.22321604749691254,
13875.0,-2734.636930711287,2.540953612327391,-1114.2048410146895
13880.0,2137.740806368705,4.182377889627545,529.1683740557044
13881.0,13529.362353167926,4.499760214466612,3112.7917027759227
13883.0,-903.1179701265532,2.0265268711091307,-461.37517221460513
13884.0,-54.574862266520576,1.6008256930358344,-35.29479838508054
13885.0,-240.98030889277874,3.822209470447767,-65.27233899202524
13887.0,,0.761900049099269,
13888.0,,0.6248208667060731,
13890.0,,0.22321604749691254,
13892.0,,0.4594828272972229,
13893.0,,0.31004648839016274,
13894.0,,0.2863110014383767,
13895.0,,,
13898.0,,0.2630731603319586,
13899.0,,0.3633376226920591,
13900.0,-1903.7112414180715,3.354469784219936,-587.5425086988275
13901.0,-326.1876827521334,1.2857265165309244,-262.6522102940577
13904.0,,0.3160936813540682,
13908.0,-329.8812280750536,1.6833346235466382,-202.8846777701411
13911.0,3183.8670740148364,5.652822200319484,583.1116323610149
13917.0,,0.9568229586491082,
13918.0,,0.43097221536148145,
13922.0,,0.23062787302814453,
13929.0,-309.1961493310251,1.230370979545628,-260.1717276202237
13931.0,,0.3477452307016739,
13932.0,,0.3160936813540682,
13934.0,,0.39588059455804625,
13936.0,,,
13937.0,,,
13939.0,,0.28463483927335304,
13941.0,-4528.07336193287,1.7627083197083917,-2659.4700469031213
13946.0,-291.14655072584543,1.8028015752269302,-167.19597705563723
13948.0,,0.22118508831819816,
13950.0,,0.4594828272972229,
13951.0,-1816.2533840396536,2.6565916025119924,-707.8051921555875
13952.0,-1650.7037996395175,2.337301185653904,-731.1669877193664
13953.0,13535.268864084792,2.778952529828057,5042.52269966263
13955.0,,0.2949969140164223,
13956.0,-176.21307418544635,1.7476755948449265,-104.38531578796822
13959.0,-74.04656920697644,1.0306834901926658,-74.37752539231823
13962.0,,0.4638666438351381,
13963.0,3708.317353085342,2.5951702514297246,1479.3575153722168
13969.0,3226.159127643893,5.020249365047235,665.307773872844
13971.0,10720.2008724606,4.064674623542599,2730.481511078703
13972.0,,0.7994855024274276,
13973.0,,0.33116489000232047,
13975.0,-278.47329988332876,1.6833346221675525,-171.26759861536956
13976.0,,0.7387467168177053,
13982.0,-2155.9561539237784,1.8175936463248905,-1228.0194106488188
13983.0,2337.2566393751295,4.20089927690419,576.0049776849816
13984.0,-1506.2973110069227,1.809544551593589,-861.7941146561308
13985.0,-3771.899943356082,3.3002839026072444,-1183.2348861419969
13988.0,-851.3398893583847,2.0087212198091247,-438.77858005175176
13989.0,,0.49203285561031207,
13990.0,,0.667726475514972,
13993.0,10095.97250406132,3.1010422649407334,3370.563991910717
13995.0,,0.4638666438351381,
13999.0,3144.8425122061194,3.4808547239510768,935.352059326687
14000.0,,0.6865852293396938,
14001.0,-578.5165117902695,0.9819856486712591,-609.9197846308136
14004.0,-524.7479926672942,1.546675787392946,-351.2477914541179
14005.0,-258.1122778735329,3.0558612300476824,-87.44543411300452
14006.0,-278.28804237243975,1.33062616186286,-216.52128251848688
14009.0,-649.1794196198613,3.527346919993291,-190.53671402064077
14012.0,,0.3553704742631642,
14013.0,,0.36064250815622717,
14021.0,-349.57703471904586,1.974032282236319,-183.33726430878122
14022.0,,0.5732518366928857,
14023.0,,0.44274597291336426,
14030.0,5503.982997007642,2.6066627933637414,2186.021020339027
14031.0,7447.808627665874,7.974600501405006,966.9002584286504
14032.0,2665.403626689826,4.200899276904217,656.8751290073966
14035.0,-340.11927100718634,1.4579072282464156,-241.52575786228155
14036.0,,0.3380731092183184,
14037.0,-21.273638374599503,1.0214733339418633,-21.561394312877823
14038.0,,0.7276898563676983,
14040.0,3387.4393491928427,4.971450274485243,705.4244875406098
14041.0,,0.38644088826655604,
14044.0,,0.2880070217653025,
14045.0,-531.1454564529294,0.9819855269250991,-559.9773834783759
14046.0,,0.3380731092183184,
14047.0,-910.7340698148853,1.762708319708367,-534.9007813630043
14048.0,,0.2949969140164223,
14049.0,-1503.6074114191333,1.292998219495141,-1203.9227855211568
14051.0,6184.400162163554,8.186490485754991,782.0993493546473
14056.0,5190.974837293587,12.854289904429777,418.08341175047985
14057.0,3098.3325423688366,4.315566503008159,743.2797793850677
14059.0,,0.38644088826655604,
